Datetime,EU-AUT,EU-BEL,EU-BGR,EU-BIH,EU-CHE,EU-CYP,EU-CZE,EU-DEU,EU-DNK,EU-EST,EU-ESP,EU-FIN,EU-FRA,EU-GRC,EU-HRV,EU-HUN,EU-IRL,EU-ISL,EU-ITA,EU-LTU,EU-LUX,EU-LVA,EU-MKD,EU-MNE,EU-NLD,EU-NOR,EU-POL,EU-PRT,EU-ROU,EU-SRB,EU-SWE,EU-SVN,EU-SVK,EU-GBR,SA-CHL,AF-ZAF,NA-PAN,NA-MEX,SA-PER,SA-URY,SA-ARG,EU-GEO,OC-NZL,AS-MYS,AS-OMN,EU-UKR,AS-TUR,AS-SGP,NA-CAN,NA-CAN-QC,NA-CAN-SK,NA-CAN-ON,NA-CAN-NO,NA-CAN-MB,NA-CAN-NL,NA-CAN-BC,NA-CAN-AR,NA-CAN-AB,NA-USA,NA-USA-AZ,NA-USA-CA,NA-USA-ER,NA-USA-FR,NA-USA-ME,NA-USA-MW,NA-USA-NE,NA-USA-NW,NA-USA-NY,NA-USA-RE,NA-USA-RM,NA-USA-RW,NA-USA-RA,NA-USA-SN,NA-USA-SS,NA-USA-SC,NA-USA-SA,NA-USA-SW,NA-USA-SE,NA-USA-SV,NA-USA-GU,NA-USA-HA,NA-USA-PR,NA-USA-AK,AS-IND,AS-IND-EA,AS-IND-NE,AS-IND-NO,AS-IND-SO,AS-IND-WE,SA-BRA,SA-BRA-CN,SA-BRA-SO,SA-BRA-NE,SA-BRA-SE,SA-BRA-CW,SA-BRA-NW,SA-BRA-WE,AS-JPN,AS-JPN-HO,AS-JPN-OK,AS-JPN-TO,AS-JPN-CE,AS-JPN-SH,AS-JPN-KY,OC-AUS,OC-AUS-WA,OC-AUS-QL,OC-AUS-SA,OC-AUS-SW,OC-AUS-VI,OC-AUS-TA,OC-AUS-NT,AS-CHN,AS-CHN-HK,AS-CHN-MA,AS-CHN-AN,AS-CHN-BE,AS-CHN-CH,AS-CHN-FU,AS-CHN-GA,AS-CHN-GD,AS-CHN-GX,AS-CHN-GU,AS-CHN-HA,AS-CHN-HB,AS-CHN-HJ,AS-CHN-HE,AS-CHN-HU,AS-CHN-HN,AS-CHN-WM,AS-CHN-EM,AS-CHN-JS,AS-CHN-JX,AS-CHN-JI,AS-CHN-LI,AS-CHN-NI,AS-CHN-QI,AS-CHN-SI,AS-CHN-SD,AS-CHN-SH,AS-CHN-SX,AS-CHN-SC,AS-CHN-TJ,AS-CHN-TI,AS-CHN-XI,AS-CHN-YU,AS-CHN-ZH,AS-RUS,AS-RUS-CE,AS-RUS-SO,AS-RUS-MV,AS-RUS-NW,AS-RUS-UR,AS-RUS-SI,AS-RUS-FE,AF-AGO,AF-BDI,AF-BEN,AF-BFA,AF-BWA,AF-CAF,AF-CIV,AF-CMR,AF-COD,AF-COG,AF-CPV,AF-DJI,AF-DZA,AF-EGY,AF-ERI,AF-ESH,AF-ETH,AF-GAB,AF-GHA,AF-GIN,AF-GMB,AF-GNB,AF-GNQ,AF-KEN,AF-LBR,AF-LBY,AF-LSO,AF-MAR,AF-MDG,AF-MLI,AF-MOZ,AF-MRT,AF-MUS,AF-MWI,AF-NAM,AF-NER,AF-NGA,AF-RWA,AF-SDN,AF-SEN,AF-SLE,AF-SOM,AF-SWZ,AF-TCD,AF-TGO,AF-TUN,AF-TZA,AF-UGA,AF-ZMB,AF-ZWE,AS-AFG,AS-ARE,AS-BGD,AS-BHR,AS-BRN,AS-BTN,AS-IDN,AS-IRN,AS-IRQ,AS-ISR,AS-JOR,AS-KAZ,AS-KGZ,AS-KHM,AS-KOR,AS-KWT,AS-LAO,AS-LBN,AS-LKA,AS-MMR,AS-MNG,AS-NPL,AS-PAK,AS-PHL,AS-PRK,AS-QAT,AS-SAU,AS-SYR,AS-THA,AS-TJK,AS-TKM,AS-TLS,AS-TWN,AS-UZB,AS-VNM,AS-YEM,EU-ALB,EU-ARM,EU-AZE,EU-BLR,EU-KOS,EU-MDA,EU-MLT,NA-BLZ,NA-CRI,NA-CUB,NA-DOM,NA-GTM,NA-HND,NA-HTI,NA-JAM,NA-NIC,NA-SLV,NA-TTO,OC-ATA,OC-FJI,OC-PNG,SA-BOL,SA-COL,SA-ECU,SA-GUF,SA-GUY,SA-PRY,SA-SUR,SA-VEN
01/01/2015 10:00,8414,8707,4991,1848,7351,368,7284,52932,3697,1033,25161,9817,70874,8446,2244,4299,2870,2120,29157,1258,618,747,1149,514,12352,16258,14476,4901,6254,5343,16271,1509,3045,34605,6926,21309,875,27245,4009,996,12925,1478,4294,17905,2282,22961,35663,4967,75264,29164,2930,15261,103,3204,1907,8268,4395,10030,469354,15777,29056,44276,18182,2280,23115,14017,32954,16699,33343,9063,63583,8607,6901,15899,30329,17154,13204,24739,46368,198,1036,2087,741,152479,15051,1821,45779,39515,50328,51744,5039,7507,8344,25919,4775,244,121,125742,4823,1055,52935,51416,4018,11496,30771,4512,8488,2299,8969,4915,1265,321,662001,4516,453,20050,13276,10532,21703,13461,57242,17237,10007,3314,37866,11504,35521,20119,16053,15959,14930,60949,13224,8411,25230,11299,8258,16060,63286,18487,20402,24475,10275,509,23247,16863,41270,122378,26366,10037,12124,10439,31479,24944,4570,1329,58,172,138,696,18,975,1057,1211,139,41,30,5871,18510,38,8,1326,313,1404,67,34,31,60,1161,38,3286,108,3866,224,284,3247,90,411,197,636,115,3578,74,1157,336,38,38,202,223,164,1757,788,417,2002,1249,622,7842,5290,1692,485,318,29004,24414,5771,5499,1836,14083,2002,729,61566,4351,732,2079,1294,1998,998,435,9176,11047,2875,2759,27130,2131,23723,2509,2419,16,37899,7406,17598,509,950,815,2948,4757,893,783,289,39,1093,1736,2010,1040,823,107,426,386,688,1187,1,124,745,916,5830,2801,31,94,2088,219,12277
01/01/2015 11:00,8468,8981,5028,1885,7107,388,7428,56535,3870,1056,26628,9911,71673,8704,2325,4465,3175,2129,31343,1289,643,772,1189,527,12848,16484,15119,5330,6221,5468,16603,1547,3114,38373,6969,22794,838,27931,3815,1005,14230,1460,4056,17745,2293,23323,36222,5057,76255,29978,2953,15435,102,3248,1931,8170,4455,9982,477310,15967,28691,45242,18558,2348,23581,14536,33093,17074,34323,9325,64796,8665,7209,16287,30661,17874,13501,23837,47871,192,1020,2206,732,154350,16794,2269,45357,40044,49895,52736,4890,7817,8385,26585,4634,231,114,119993,4590,1023,50656,48832,3839,11053,29919,4261,8231,2183,8682,4962,1275,324,651717,4516,453,20050,13276,10532,21703,13257,57242,16977,9851,3266,37866,11887,35521,20119,16053,15719,14930,60949,13224,8689,25230,11137,8258,15820,63287,18487,20402,24110,10275,509,23247,16610,41270,123814,26355,9779,12168,10431,31373,24809,4535,1310,57,170,140,695,18,971,1045,1196,148,41,30,5727,18228,38,9,1265,308,1524,66,33,30,59,1186,38,3222,108,3808,224,281,3486,88,414,195,634,113,3545,73,1147,336,38,38,200,221,163,1796,787,416,1971,1241,630,7949,5499,1676,490,321,30217,24395,5726,5229,1803,14569,2326,830,61430,4314,780,2050,1531,2315,1034,443,9457,12329,2708,2735,27263,2101,25542,2729,2590,17,36480,8457,18585,507,934,825,2973,4759,914,779,284,42,1163,1880,2129,1108,882,114,456,415,733,1254,1,110,675,970,5986,2989,30,99,2181,212,13024
01/01/2015 12:00,8331,9182,5008,1884,7671,388,7523,57818,3946,1069,27291,9942,73438,8343,2302,4530,3443,2143,31648,1300,663,771,1209,536,12989,16854,15601,5697,6200,5382,16866,1536,3044,41346,6925,23643,817,29826,3658,1044,15482,1464,3753,19028,2363,23193,35954,5242,76935,30010,2949,15767,103,3359,1961,8255,4529,10003,485324,16323,28636,46199,19004,2419,24055,14855,33639,17291,34523,9609,65859,8797,7630,16872,31067,18588,13816,23603,48602,185,1008,2292,740,158047,18172,2459,48896,39181,49334,54472,4893,8251,8547,27539,4753,224,111,113828,4309,960,48072,46533,3596,10357,28318,3963,7848,2043,8248,4682,1224,311,651717,4668,468,20703,13713,10869,22409,13257,59127,16977,9851,3266,39104,11932,36676,20775,16583,15719,15420,62912,13651,8722,26062,11137,8136,15820,65343,19097,21065,24110,10613,501,22902,16610,42621,124744,26117,10055,12231,10539,31555,24930,4633,1291,57,169,148,697,18,962,1030,1183,158,41,31,5610,18148,38,9,1325,305,1638,65,33,30,59,1166,37,3201,107,3662,226,276,3625,87,420,195,630,112,3519,72,1147,334,38,38,200,219,162,1790,794,420,1936,1241,692,8191,6144,1699,471,328,32803,25315,5790,5129,1792,15074,2591,952,61637,4371,829,2041,2055,2625,1038,491,11638,12643,2287,2769,27334,2091,26976,3057,2853,17,35253,9599,19840,512,913,892,3146,4881,900,778,280,46,1236,2009,2217,1184,946,121,483,448,782,1304,1,104,547,1010,6438,3158,30,103,2254,212,13586
01/01/2015 13:00,8191,9128,4898,1942,7600,376,7592,56964,3979,1076,27947,10066,69747,7567,2183,4460,3539,2151,29719,1303,653,780,1189,523,13050,17055,16040,5755,6200,5408,17017,1525,3098,43322,6876,23987,844,31403,3668,1092,16584,1490,3553,18858,2418,23640,36505,5258,77338,29782,3005,15899,103,3461,1999,8379,4623,10088,491319,16865,29066,46808,20300,2469,24570,15324,34753,17693,34446,9622,66155,8736,7912,17504,31097,18372,14008,23405,48230,179,1003,2339,751,165653,17967,2475,50905,42725,51564,55967,4875,8605,8675,28409,4924,224,111,109262,4226,886,46469,44434,3396,9851,26949,3703,7480,1942,7855,4479,1187,302,673569,4685,471,20779,13765,10911,22492,13689,59350,17534,10181,3371,39251,11436,36814,20853,16645,16235,15478,63145,13702,8361,26162,11487,8136,16340,65583,19169,21144,24895,10653,501,22902,17152,42779,125959,26454,10436,12530,10488,31540,25218,4822,1276,57,169,159,702,18,955,1015,1176,164,40,31,5570,18315,39,10,1335,304,1735,65,32,30,59,1176,37,3232,108,3701,229,271,3639,85,426,197,625,112,3521,71,1161,332,37,38,202,220,160,1791,806,426,1899,1251,792,8811,6731,1753,425,345,33779,27952,5943,5186,1809,15377,2647,976,63624,4500,835,2058,2013,2656,1007,536,12624,11493,1834,2847,29126,2105,26692,3303,3071,17,34031,10312,20138,522,893,996,3436,5098,904,794,279,48,1301,2103,2267,1251,1004,126,503,477,827,1331,1,100,465,1030,6989,3281,30,105,2303,211,13914
01/01/2015 14:00,8088,9001,4768,1918,7610,366,7715,55815,3999,1115,27901,10452,66666,7642,2099,4473,3443,2154,28002,1317,646,803,1189,516,13112,17124,16092,5370,6200,5337,17257,1490,3091,43728,6837,23918,878,32357,3848,1136,17043,1579,3443,18105,2812,24306,36736,5166,78459,29737,3094,16433,104,3550,2027,8623,4697,10194,495852,17039,29817,47502,22135,2545,24893,15833,35809,18280,34207,9904,66476,8766,7952,17979,30912,18703,14227,22912,45941,174,1011,2346,773,160431,17863,2576,47182,42370,50434,56754,4862,8743,8658,28980,5080,223,111,104188,4320,823,43906,42788,3280,9070,26263,3538,7079,1961,7406,4863,1131,288,676140,4490,451,19935,13198,10473,21577,13741,56917,17599,10220,3383,37652,10598,35319,20005,15959,16295,14846,60591,13149,7748,25085,11528,8399,16400,62922,18380,20283,24987,10216,518,23646,17214,41031,126750,27100,10557,12727,10698,31981,25504,4762,1268,58,171,165,710,19,955,1003,1177,166,39,32,5626,18676,42,10,1395,306,1806,64,32,30,59,1152,37,3351,109,3653,232,270,3518,85,434,199,620,113,3555,71,1183,333,37,39,205,222,160,1750,833,461,1861,1269,859,9682,6749,1827,369,352,31377,28534,6566,5717,1846,15333,2450,863,64635,4764,787,2095,1710,2348,951,535,11418,9636,1584,2949,30799,2138,24507,3317,3123,16,32905,10260,19021,535,874,1083,3687,5318,892,845,281,51,1351,2151,2279,1301,1047,129,514,498,860,1338,1,99,436,1032,7410,3344,30,105,2328,210,14013
01/01/2015 15:00,8209,9065,4846,1897,7606,387,7792,55900,4116,1194,26607,10792,65599,7765,2082,4525,3417,2160,27424,1412,646,870,1203,516,13086,17437,16275,5212,6254,5336,17734,1493,3074,43723,6819,23645,900,33384,4020,1163,17501,1598,3402,17720,2632,24469,34735,4923,79608,29883,3103,16972,106,3586,2026,8885,4695,10353,499640,17094,29819,49017,23685,2641,25332,16208,36536,18846,34073,10261,66894,8803,8102,18208,30763,19075,14609,22562,43059,170,1029,2325,796,158084,18036,2473,46145,42715,48719,56463,4843,8467,8724,28929,5181,222,110,97883,4185,749,40595,40637,3217,8501,24761,3430,6660,1824,6981,4471,1113,283,647861,4151,417,18470,12213,9707,19985,13183,52665,16881,9793,3247,34869,10465,32706,18540,14764,15629,13749,56107,12180,7650,23235,11077,8430,15728,58257,17008,18772,23973,9470,519,23733,16514,37986,128538,27409,10784,12727,10900,32249,25640,4707,1266,63,174,167,716,19,963,993,1184,166,39,35,5755,19719,49,10,1595,311,1843,65,32,30,60,1199,37,3698,110,3654,236,273,3273,86,454,202,614,115,3610,71,1224,338,38,41,208,227,162,1787,959,545,1821,1286,843,10180,6113,1985,326,340,27002,28278,7572,6823,1924,14930,2085,691,62352,5203,715,2174,1482,1909,894,482,10862,8405,1496,3157,30057,2225,21547,3069,2970,15,32648,9430,17229,617,857,1105,3757,5446,892,907,286,52,1381,2155,2263,1326,1068,130,517,509,880,1329,1,100,416,1020,7738,3350,30,104,2334,210,13943
01/01/2015 16:00,8833,9249,5080,1998,7870,426,7963,58866,4377,1197,26143,10813,66834,8008,2245,4846,3572,2149,28263,1482,662,900,1285,546,13548,17720,17661,5169,6543,5761,18048,1544,3188,44581,6855,23095,908,33992,4206,1150,17695,1585,3415,16667,2567,24002,33553,4702,80507,30233,3195,17309,107,3578,1976,9108,4565,10435,500690,17072,29742,50269,24625,2714,25638,16336,37135,19186,33850,10527,66906,8886,8185,18184,30445,19070,14793,22332,40734,168,1046,2294,816,154149,16339,2058,45979,42212,47573,55378,4755,8215,8643,28371,5173,222,110,96593,4361,717,39350,40131,3343,8691,23323,3397,6323,1628,6395,4183,1114,283,599014,4097,412,18241,12058,9585,19734,12001,51994,14948,13569,2714,34427,10239,32296,18305,14577,14341,13574,55394,12025,7487,22942,7298,7795,14568,57519,16797,18537,21993,9350,480,27365,14831,37505,130738,27685,10732,12724,11033,32430,25554,4587,1265,75,194,167,728,19,978,993,1193,164,40,40,6043,22062,56,10,1515,317,1838,66,34,31,61,1431,38,4088,110,4140,268,280,2930,89,465,206,607,130,3788,72,1435,349,38,46,210,231,164,2174,1096,614,1817,1313,748,9841,5238,2126,299,316,23870,28015,8235,7401,2160,14293,1724,585,62634,5495,669,2360,1171,1638,857,414,9293,7882,1433,3346,29709,2510,19403,2660,2668,14,26215,8137,16041,730,884,1045,3591,5421,963,951,300,52,1393,2127,2237,1328,1070,129,514,509,886,1313,1,104,409,1003,7907,3315,29,103,2331,206,13802
01/01/2015 17:00,9158,9969,5581,2119,8187,505,8099,64234,4640,1189,26695,10853,73756,8569,2470,4940,3827,2204,32585,1479,718,898,1364,577,14753,17456,18153,5317,7318,6067,18075,1631,3278,47783,7117,22350,912,34685,4232,1097,17990,1553,3558,15878,2489,23539,32742,4746,80852,30147,3260,17534,108,3580,1910,9322,4403,10589,498303,16689,29309,50948,25058,2730,25768,16315,37453,19294,33368,10677,66382,8935,8155,17985,29730,18815,14895,23098,38653,168,1058,2268,835,149502,15397,1935,44852,41431,45904,55001,4754,8201,8626,28079,5073,219,108,96770,4317,707,38496,40658,3544,9049,22513,3357,6179,1528,6087,3984,1098,279,591301,4009,403,17861,11799,9381,19309,12056,50866,15450,8939,2970,33692,10015,31614,17914,14263,14291,13283,54213,11768,7323,22455,10140,7221,14383,56284,16446,18139,21921,9151,445,25331,15100,36708,134170,27610,10733,12657,11142,32137,25553,4567,1268,85,230,165,759,21,1016,1116,1260,160,40,40,6783,23940,56,10,1353,333,1798,74,41,32,64,1442,41,4270,117,4860,301,307,2794,108,444,235,629,163,4292,74,1674,418,42,47,223,268,167,2287,1118,611,2002,1491,632,8679,4710,2103,280,299,22260,27602,8011,7450,2384,13630,1531,548,62095,5362,651,2514,1006,1535,836,380,8863,7508,1410,3314,29345,2784,18256,2278,2342,14,25876,6880,15538,762,955,927,3248,5242,1015,954,319,51,1388,2087,2216,1314,1057,127,508,503,882,1301,1,110,416,989,7789,3263,29,101,2330,206,13693
01/01/2015 18:00,9086,10228,5825,2082,8384,530,8052,65083,4581,1170,29908,10843,76820,8666,2502,4901,3791,2213,33857,1459,737,890,1356,580,14828,17245,18076,6442,7580,5991,17823,1650,3264,49164,8002,22011,912,34934,4197,1058,18226,1494,3727,15307,2398,23165,31631,4335,80868,29960,3236,17685,110,3553,1859,9459,4274,10732,491739,16112,29095,50918,25021,2723,25576,16236,37040,19233,32773,10671,65658,8969,8039,17702,29107,18185,14844,23042,36807,172,1068,2262,848,144957,15346,1754,43194,40103,44576,55376,4808,8249,8655,28286,5021,219,108,95846,4237,717,37810,40173,3618,9292,22233,3366,6126,1494,6016,3956,1016,258,578447,3920,393,17478,11541,9177,18888,11802,49744,15118,8744,2908,32956,9838,30922,17523,13949,13984,12992,53025,11510,7194,21961,9925,7397,14073,55063,16099,17742,21451,8952,456,20798,14778,35904,134713,28072,10708,12882,11279,32464,25520,4526,1361,85,256,160,768,25,1173,1277,1398,155,41,36,7431,23734,48,9,1225,354,1858,91,50,37,66,1303,49,4099,124,4716,286,389,2782,136,402,263,666,190,4726,80,1707,520,50,44,241,324,184,2228,989,531,2141,1642,566,7175,4513,1875,273,291,21202,26573,6921,7308,2391,13147,1468,521,61389,4777,637,2498,929,1462,822,377,7767,7371,1431,2997,29078,2802,17393,2098,2123,14,25279,6128,15175,670,1003,803,2869,4967,1002,914,330,50,1375,2054,2213,1293,1039,126,503,494,874,1300,1,116,435,985,7532,3223,30,101,2338,208,13689
01/01/2015 19:00,8747,10176,5773,2077,8282,534,7877,63891,4357,1145,31687,10681,77240,8619,2520,4874,3669,2195,34462,1425,733,877,1341,583,14652,17055,18074,6833,7570,6027,17458,1653,3253,47500,8436,21916,905,34764,4184,1038,18483,1406,4016,14878,2335,22743,31730,4257,81033,30091,3261,17744,111,3533,1824,9464,4181,10825,484925,15725,28607,50332,24943,2686,25280,16147,36273,19122,32481,10642,64905,8939,7905,17264,28420,17614,14762,23322,35622,180,1076,2280,848,142877,14848,1664,42700,39689,43991,55989,4826,8283,8671,28745,5058,220,109,94150,4123,707,37557,38833,3512,9418,22592,3395,6189,1496,6185,4034,1031,262,565592,3848,386,17165,11334,9013,18549,11545,48841,14788,8551,2845,32367,9749,30370,17210,13697,13678,12758,52082,11306,7129,21568,9714,7240,13768,54081,15821,17424,20986,8792,446,20350,14455,35256,133922,28631,11012,13564,11473,32640,25745,4669,1441,74,250,156,727,27,1335,1309,1452,152,42,30,7396,21261,37,9,961,358,1933,104,54,43,66,1092,56,3627,122,4731,232,463,2416,152,368,249,669,188,4695,94,1467,581,56,38,233,341,210,2143,798,426,2013,1545,542,5966,4375,1541,279,286,20816,25521,5537,6999,2134,12831,1430,511,61643,3989,632,2287,912,1436,816,379,7246,7496,1491,2530,28348,2514,17074,2067,1998,13,24491,5764,15041,519,976,723,2603,4687,1007,846,324,49,1360,2045,2231,1277,1025,126,503,487,868,1310,1,122,463,993,7326,3211,30,102,2356,209,13813
01/01/2015 20:00,8267,9931,5676,2025,8002,527,7791,61368,4144,1115,32811,10384,75413,8354,2502,4772,3506,2145,33759,1365,705,849,1308,582,14273,16760,17771,7014,7449,5988,16956,1663,3228,45230,8013,22007,899,34232,4182,1035,18570,1266,4352,14505,2161,21368,30135,4215,81435,30371,3270,17865,111,3544,1850,9378,4247,10799,481541,15363,28038,49656,24984,2691,25114,16404,35236,19281,32851,10746,64837,8876,7746,16832,27904,17344,14723,23721,35287,188,1078,2316,840,141373,15063,1628,41769,39408,43518,56542,4860,8417,8633,29101,5140,221,109,93237,4000,686,38243,37821,3291,9197,23638,3568,6262,1537,6561,4359,1077,274,555309,3813,383,17010,11235,8933,18382,11338,48392,14524,8395,2794,32071,9793,30093,17053,13571,13432,12642,51607,11204,7162,21370,9540,7085,13522,53585,15683,17263,20608,8713,437,19903,14195,34933,132366,30384,11883,14005,11885,33390,26295,4782,1373,59,214,152,654,24,1352,1156,1343,152,42,26,6566,17921,31,9,827,334,1844,102,52,44,62,968,56,3064,110,4420,194,465,1763,144,349,202,618,156,4143,100,1110,554,55,35,200,295,218,2083,682,364,1710,1262,525,5378,4325,1267,297,284,21179,23509,4556,6340,1765,12610,1427,520,61367,3318,637,1993,881,1460,821,385,7424,7857,1577,2139,26778,2102,17360,2064,1910,13,23593,5509,15161,424,877,680,2445,4491,1001,779,300,49,1348,2063,2275,1272,1020,127,507,484,868,1330,1,126,493,1009,7198,3235,30,103,2380,210,14027
01/01/2015 21:00,7817,9776,5495,1945,7909,519,7403,59940,3963,1060,33441,10607,72863,7833,2559,4634,3360,2185,32479,1286,670,794,1332,563,13703,16496,17037,7021,7200,5904,16383,1580,3138,42778,7516,22440,885,34428,4181,1044,18463,1175,4620,14268,2070,20464,25489,4235,83271,31301,3287,18467,111,3643,1946,9226,4492,10799,488289,15045,27640,49236,25121,2722,25218,17722,34287,20239,34563,11045,66791,8916,7693,16521,27943,17318,14873,24980,36456,194,1073,2405,827,139613,15093,1612,40855,39109,42957,57449,4827,8768,8832,29427,5203,222,110,97843,3987,707,40426,40004,3270,9450,25235,3810,6656,1615,7067,4696,1110,282,550167,3830,385,17088,11285,8973,18466,11233,48616,14393,8318,2770,32219,10128,30233,17131,13634,13309,12700,51848,11254,7406,21469,9456,6956,13401,53832,15752,17343,20420,8754,428,19543,14066,35096,131370,30808,12419,14053,11969,34252,26938,5040,1194,51,168,152,600,18,1190,928,1145,152,44,25,5404,15604,29,9,757,296,1545,86,43,38,56,886,48,2647,101,4059,182,387,1408,117,336,170,543,114,3401,91,889,447,47,33,174,217,197,1978,641,341,1536,1070,519,4803,4373,1083,324,286,22208,22339,4044,5332,1509,12528,1461,546,61336,2879,650,1781,935,1530,835,396,7209,8374,1672,1871,25713,1830,18187,2095,1878,13,22812,5415,15509,390,761,651,2334,4369,987,739,270,50,1341,2103,2448,1282,1028,129,515,488,876,1356,1,128,521,1029,7154,3287,30,112,2398,209,14429
01/01/2015 22:00,7833,10270,5451,1864,8006,493,7160,59715,3721,1007,32830,10413,76541,7495,2453,4443,3175,2170,30102,1196,687,739,1469,543,13020,15983,16296,6884,6870,5868,15746,1455,3032,39504,7004,24226,866,34577,4184,1052,17901,1118,4679,14558,1998,19323,24243,4430,85031,31284,3343,19928,111,3863,1970,9111,4553,10867,509300,14965,27611,49580,26026,2964,26055,19012,33613,21747,37960,12384,71583,8974,7841,16508,28889,17841,15412,25903,40303,197,1059,2543,816,139036,15170,1620,39896,39431,42931,61383,5183,9091,10479,30772,5262,221,109,105749,4077,780,43442,44065,3407,9977,26816,3996,7140,1752,7667,4815,1154,293,552738,3964,398,17673,11670,9279,19100,11285,50307,14459,8357,2782,33324,10195,31267,17719,14105,13370,13138,53624,11640,7454,22207,9499,6894,13461,55673,16273,17941,20515,9051,424,19365,14131,36308,129270,30641,12459,14009,11967,34342,27175,5027,1070,48,142,152,571,14,956,802,1017,155,46,24,4559,14433,28,9,752,267,1179,66,33,29,51,856,38,2403,98,3717,174,281,1387,84,331,161,499,90,2932,74,801,322,37,33,163,169,160,1788,612,326,1518,1005,525,4595,4508,955,353,291,23686,21638,3686,4321,1382,12601,1527,583,63613,2573,668,1660,1196,1631,855,411,7159,8943,1757,1684,24861,1716,19375,2158,1907,13,22377,5500,16008,366,698,640,2293,4284,982,721,246,51,1337,2213,2685,1303,1046,134,540,497,888,1413,1,128,541,1089,7425,3351,32,127,2400,224,15513
01/01/2015 23:00,7339,10424,5204,1717,7775,455,6831,56438,3655,940,30304,9929,75432,6872,2188,4220,3164,2152,26962,1117,662,679,1470,527,12220,15400,15109,6581,6480,5739,15092,1361,2899,36652,6689,24572,911,34632,4290,1076,18159,1083,4617,14648,1954,18617,22829,4741,84718,30568,3506,19553,115,4027,1944,9247,4484,11274,526027,15474,28203,51335,27341,3273,28114,18825,33702,21622,38184,12850,73283,9324,8516,17053,30057,19569,16577,26644,41812,199,1045,2629,829,140358,15416,1623,40224,40179,42931,68757,5644,10286,11203,34971,5502,237,118,118737,4262,865,48452,50456,3828,10874,28438,4113,7520,1955,8257,5137,1161,295,572020,3991,401,17787,11748,9340,19227,11672,50643,14953,8648,2877,33544,10901,31475,17838,14200,13831,13225,53972,11717,7975,22356,9819,6925,13921,56042,16378,18059,21219,9111,426,19455,14618,36548,126052,30503,12380,13830,11943,34186,26888,5029,1029,46,133,156,551,13,815,776,973,167,40,23,4115,13611,27,10,756,252,969,54,28,24,48,822,32,2233,96,3117,171,218,1399,65,335,154,486,81,2728,62,743,250,32,32,155,153,137,1510,601,320,1525,962,541,4794,4702,908,379,298,25310,21356,3556,3797,1294,12811,1614,624,68966,2462,689,1575,1499,1741,876,427,7307,9453,1818,1616,24077,1637,20681,2247,1992,14,22390,5746,16557,357,685,650,2331,4253,959,708,231,52,1332,2408,2819,1348,1072,154,606,508,907,1466,1,127,550,1228,9430,3580,35,138,2504,245,16454
02/01/2015,6994,9842,4818,1524,7592,402,6654,53226,3441,894,27477,9531,71114,6272,1965,3952,2963,2131,25033,1055,626,642,1380,495,11546,14935,14215,5962,6081,5625,14591,1286,2820,33179,6575,23229,981,35663,4953,1139,19720,1064,4547,15121,1919,18161,21795,5103,85012,30167,3465,19190,120,4002,1922,9958,4433,11753,534262,17136,30095,52221,26796,3253,28331,18312,35899,21300,37798,12653,72798,10144,8853,17944,30177,20642,16743,26961,41871,198,1038,2583,893,149160,15619,1796,43789,41566,46409,70740,5754,10873,11211,36045,6253,259,128,127512,4441,928,52555,54211,4071,11306,29361,4142,7695,2106,8626,5362,1141,290,575876,4275,429,19010,12576,9991,20577,11750,54234,15052,8706,2895,35897,11572,33673,19087,15204,13923,14156,57760,12542,8459,23919,9883,7163,14013,59980,17509,19326,21358,9744,442,20126,14714,39106,122820,30467,12347,13836,11923,34186,26915,5028,1007,45,127,168,543,12,764,766,943,170,33,24,3804,13308,27,10,751,241,897,50,26,22,46,797,30,2171,96,2877,174,197,1446,58,348,152,480,75,2586,59,721,225,30,33,152,142,128,1449,611,325,1557,946,564,5357,4914,953,401,306,26771,21154,3681,3558,1262,13114,1705,661,72343,2568,707,1544,1395,1840,896,443,8202,9824,1847,1681,23689,1608,21852,2350,2113,16,23473,6099,17050,366,685,679,2439,4281,941,704,220,59,1356,2543,2740,1512,1206,177,663,559,984,1457,1,126,550,1295,9510,3890,36,136,2616,250,16319
